feature_name,Model 1,feature_imp_scaled_vals,Region,Model,Model 2
kill,12.0,0.00833239248474761,LA,Model 1,
hydrogenated,12.0,0.008313555547065333,LA,Model 1,
tablet,12.0,0.008119917250807346,LA,Model 1,
standard,12.0,0.007899172603319021,LA,Model 1,
grading,12.0,0.00739299410838201,LA,Model 1,
reconstituted,12.0,0.007120688742229973,LA,Model 1,
rancio,12.0,0.006933834257401374,LA,Model 1,
flavours,12.0,0.0065385299339632726,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Maximum disc A",12.0,0.006071014336840276,LA,Model 1,
soft,12.0,0.005667120209304486,LA,Model 1,
wholemilkpowder,12.0,0.0,LA,Model 1,
Standard Composition - WATER - Value - %_0.002,12.0,0.0,LA,Model 1,
solub,12.0,0.0,LA,Model 1,
Standard Composition - CALCIUM CHLORIDE - Value - %_0.0029,12.0,0.0,LA,Model 1,
Standard Composition - SORBIC ACID - Value - %_0.001,12.0,0.0,LA,Model 1,
Standard Composition - HYDROGENATED COCONUT OIL - Value - %_0,12.0,0.0,LA,Model 1,
Standard Composition - HYDROGENATED COCONUT OIL - Value - %_1,12.0,0.0,LA,Model 1,
Standard Composition - CALCIUM HYDROXIDE - Value - %_0.0,12.0,0.0,LA,Model 1,
Standard Composition - CALCIUM HYDROXIDE - Value - %_0.00035000000000000005,12.0,0.0,LA,Model 1,
sfr,12.0,0.0,LA,Model 1,
Standard Composition - MILKFAT - Value - %_0.0,12.0,0.0,LA,Model 1,
see,12.0,0.0,LA,Model 1,
sebum,12.0,0.0,LA,Model 1,
sebo,12.0,0.0,LA,Model 1,
salty,12.0,0.0,LA,Model 1,
Standard Composition - WHEY PERMEATE - Value - %_0.0,12.0,0.0,LA,Model 1,
sourcing,12.0,0.0,LA,Model 1,
Standard Composition - ENZYMES - Value - %,12.0,0.0,LA,Model 1,
"Quantitative - Density, bulk tapped - Max_850.0",12.0,0.0,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Maximum disc C",12.0,0.0,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Maximum disc C",12.0,0.0,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Maximum disc A",12.0,0.0,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Maximum disc C",12.0,0.0,LA,Model 1,
Standard Composition - PALM OIL - Value - %_0.0,12.0,0.0,LA,Model 1,
Standard Composition - STARCH - Value - %_0.0015,12.0,0.0,LA,Model 1,
water,12.0,0.0,LA,Model 1,
use,12.0,0.0,LA,Model 1,
Standard Composition - IODIZED SODIUM CHLORIDE - Value - %_0.0,12.0,0.0,LA,Model 1,
uncolored,12.0,0.0,LA,Model 1,
Standard Composition - IODIZED SODIUM CHLORIDE - Value - %_0.015,12.0,0.0,LA,Model 1,
Standard Composition - BACTERIAL CULTURE - Value - %_0.0,12.0,0.0,LA,Model 1,
tipico,12.0,0.0,LA,Model 1,
Standard Composition - CHEESE - Value - %_0.0,12.0,0.0,LA,Model 1,
temperature,12.0,0.0,LA,Model 1,
room,12.0,0.0,LA,Model 1,
tallow,12.0,0.0,LA,Model 1,
"Quantitative - Density, bulk tapped - Max_700.0",12.0,0.0,LA,Model 1,
withoutlumps,12.0,0.0,LA,Model 1,
"Quantitative - Density, bulk tapped - Max_0.0",12.0,0.0,LA,Model 1,
grumes,12.0,0.0,LA,Model 1,
hard,12.0,0.0,LA,Model 1,
none,12.0,0.0,LA,Model 1,
crystalls,12.0,0.0,LA,Model 1,
neutro,12.0,0.0,LA,Model 1,
neutral,12.0,0.0,LA,Model 1,
demineralizedwheypowder,12.0,0.0,LA,Model 1,
desmineralized,12.0,0.0,LA,Model 1,
diluted,12.0,0.0,LA,Model 1,
dswp,12.0,0.0,LA,Model 1,
easily,12.0,0.0,LA,Model 1,
metalic,12.0,0.0,LA,Model 1,
em,12.0,0.0,LA,Model 1,
firm,12.0,0.0,LA,Model 1,
flavors,12.0,0.0,LA,Model 1,
form,12.0,0.0,LA,Model 1,
lightly,12.0,0.0,LA,Model 1,
leche,12.0,0.0,LA,Model 1,
grease,12.0,0.0,LA,Model 1,
ingredient,12.0,0.0,LA,Model 1,
information,12.0,0.0,LA,Model 1,
nonfat,12.0,0.0,LA,Model 1,
cream,12.0,0.0,LA,Model 1,
conforms,12.0,0.0,LA,Model 1,
coconut,12.0,0.0,LA,Model 1,
Standard Composition - WHEY PERMEATE - Value - %_1.0,12.0,0.0,LA,Model 1,
quality,12.0,0.0,LA,Model 1,
agglomerates,12.0,0.0,LA,Model 1,
pressure,12.0,0.0,LA,Model 1,
almost,12.0,0.0,LA,Model 1,
anhydrousmilkfat,12.0,0.0,LA,Model 1,
permeato,12.0,0.0,LA,Model 1,
permeate,12.0,0.0,LA,Model 1,
pasty,12.0,0.0,LA,Model 1,
raw,12.0,0.0,LA,Model 1,
blando,12.0,0.0,LA,Model 1,
body,12.0,0.0,LA,Model 1,
palm,12.0,0.0,LA,Model 1,
oxidized,12.0,0.0,LA,Model 1,
break,12.0,0.0,LA,Model 1,
breaks,12.0,0.0,LA,Model 1,
broken,12.0,0.0,LA,Model 1,
buttermilkpowder,12.0,0.0,LA,Model 1,
chacacteristic,12.0,0.0,LA,Model 1,
close,12.0,0.0,LA,Model 1,
partly,12.0,0.0,LA,Model 1,
demineralized,12.0,0.0,LA,Model 1,
dairy,13.0,1.0,LA,Model 1,
clean,13.0,0.7695415029802528,LA,Model 1,
"Nutrient Composition - Available Carbohydrate, g (MX calculation) - Value - %",13.0,0.7293856457630833,LA,Model 1,
"Nutrient Composition - Total Fat, g - Value - %",13.0,0.7255557622387756,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Maximum disc A",13.0,0.7201957358862376,LA,Model 1,
free,13.0,0.7137864234098541,LA,Model 1,
fine,13.0,0.7025543911672445,LA,Model 1,
"Nutrient Composition - Moisture, g - Value - %",13.0,0.6727399544356087,LA,Model 1,
powder,13.0,0.6341950349144322,LA,Model 1,
flavours,13.0,0.6227041423021988,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Maximum disc A",13.0,0.5557382752177474,LA,Model 1,
"Nutrient Composition - Protein, g - Value - %",13.0,0.5423946958297418,LA,Model 1,
Standard Composition - WHEY - Value - %_0.0,13.0,0.47521105162871363,LA,Model 1,
"Quantitative - Density, bulk free flow - Max",13.0,0.45372613637466996,LA,Model 1,
wheypowder,13.0,0.4049102022113704,LA,Model 1,
wheyingredients,13.0,0.4031140531555487,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Not Applicable",13.0,0.377086942033458,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Not Applicable",13.0,0.3750390964696673,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Maximum disc B",13.0,0.37202518733849904,LA,Model 1,
fresh,13.0,0.3700003904789982,LA,Model 1,
meals,13.0,0.33082588030796184,LA,Model 1,
"Nutrient Composition - Available Carbohydrate, g - Value - %",13.0,0.323932542616456,LA,Model 1,
Standard Composition - WHEY - Value - %_1.0,13.0,0.31738869347095044,LA,Model 1,
Food Safety Requirements - Sensitive–Maybe source of pathogens;ING/subcomponents have gone through validated pathogen reduction step - Contaminant Limits Required_Yes,13.0,0.29386867531649713,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Maximum disc A",13.0,0.2872488362033863,LA,Model 1,
liquiddairy,13.0,0.2795600267474127,LA,Model 1,
sweet,13.0,0.25447336420367483,LA,Model 1,
"Nutrient Composition - Lactose, g - Value - %",13.0,0.24405658201078093,LA,Model 1,
others,13.0,0.24114872555374042,LA,Model 1,
Standard Composition - MILK - Value - %,13.0,0.2184457475823236,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Maximum disc B",13.0,0.20880611751757902,LA,Model 1,
oil,13.0,0.20865694837298254,LA,Model 1,
Food Safety Requirements - Sensitive–Maybe source of pathogens;ING/subcomponents have gone through validated pathogen reduction step - Contaminant Limits Required_Not Applicable,13.0,0.20739385653071465,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Not Applicable",13.0,0.19909373930747454,LA,Model 1,
otherdairypowder,13.0,0.19504298906747417,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Maximum disc B",13.0,0.1895357244285899,LA,Model 1,
taste,13.0,0.1887869065425272,LA,Model 1,
objectionable,13.0,0.18013309167491792,LA,Model 1,
yoghurtpowder,13.0,0.17382337924066057,LA,Model 1,
withoutlumps,13.0,0.16318382420839714,LA,Model 1,
slightly,13.0,0.1612645673391288,LA,Model 1,
fat,13.0,0.15918282506415693,LA,Model 1,
whey,13.0,0.1559316959474797,LA,Model 1,
Standard Composition - CREAM - Value - %_1.0,13.0,0.15300523293237256,LA,Model 1,
Standard Composition - WHEY PERMEATE - Value - %_1.0,13.0,0.15248351736494428,LA,Model 1,
milk,13.0,0.15086458281062232,LA,Model 1,
uniform,13.0,0.1502051525539389,LA,Model 1,
typical,13.0,0.14063952713699568,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Maximum disc C",13.0,0.13397674165597329,LA,Model 1,
Standard Composition - PARMESAN CHEESE - Value - %_0.0,13.0,0.13361396753858665,LA,Model 1,
butter,13.0,0.12146084471241263,LA,Model 1,
sour,13.0,0.11955357512701656,LA,Model 1,
whole,13.0,0.11157069306086137,LA,Model 1,
salted,13.0,0.10920960158851925,LA,Model 1,
flavors,13.0,0.10732607636345723,LA,Model 1,
flavour,13.0,0.10641116221075396,LA,Model 1,
lumps,13.0,0.10384719916935296,LA,Model 1,
smooth,13.0,0.10263678165891406,LA,Model 1,
agglomerates,13.0,0.10015129661752156,LA,Model 1,
cheeseingredients,13.0,0.09808269029543502,LA,Model 1,
Standard Composition - ENZYMES - Value - %,13.0,0.09699157031777844,LA,Model 1,
Standard Composition - RENNET - Value - %_0.0,13.0,0.09264402573537829,LA,Model 1,
butterfat,13.0,0.09167652324927039,LA,Model 1,
titratable,13.0,0.09043430820475046,LA,Model 1,
kill,13.0,0.08726675959268816,LA,Model 1,
aroma,13.0,0.08553252806136086,LA,Model 1,
Standard Composition - ARTIFICIAL VANILLA FLAVOR - Value - %_0.0,13.0,0.08384809207413878,LA,Model 1,
dry,13.0,0.08053405659459748,LA,Model 1,
skimmed,13.0,0.07721206898056826,LA,Model 1,
Food Safety Requirements - Sensitive–Maybe source of pathogens;ING/subcomponents have gone through validated pathogen reduction step - Contaminant Limits Required_No,13.0,0.07707795748260195,LA,Model 1,
Standard Composition - CHEESE - Value - %_0.95,13.0,0.07599837977994343,LA,Model 1,
sfr,13.0,0.07547018903178165,LA,Model 1,
cheddar,13.0,0.07319700165292241,LA,Model 1,
Additional Particle Size Par - Particle Size D50 - Min_30.0,13.0,0.07243139306713853,LA,Model 1,
Standard Composition - CREAM - Value - %_0.0,13.0,0.07219964506737757,LA,Model 1,
Standard Composition - TRICALCIUM ORTHOPHOSPHATE - Value - %_0.0,13.0,0.07199901172261605,LA,Model 1,
Standard Composition - GLUCOSE - Value - %,13.0,0.06928777529211437,LA,Model 1,
cream,13.0,0.06912213569372518,LA,Model 1,
lightly,13.0,0.06893946456798615,LA,Model 1,
Standard Composition - SODIUM HYDROGEN CARBONATE - Value - %,13.0,0.06585892602679339,LA,Model 1,
step,13.0,0.06585620586364421,LA,Model 1,
sebo,13.0,0.06461704453374546,LA,Model 1,
mfg,13.0,0.06379429758594425,LA,Model 1,
yoghurt,13.0,0.0617171930529942,LA,Model 1,
solid,13.0,0.06126783879660209,LA,Model 1,
rancid,13.0,0.06051655640102418,LA,Model 1,
homogenous,13.0,0.059419853504849955,LA,Model 1,
naturalcheese,13.0,0.05747634569993862,LA,Model 1,
Standard Composition - CHEESE - Value - %_0.0,13.0,0.05640411621296427,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Maximum disc C",13.0,0.0558675103292395,LA,Model 1,
diluted,13.0,0.05510167176953049,LA,Model 1,
flowing,13.0,0.054602590772494,LA,Model 1,
demineralized,13.0,0.05325990155051373,LA,Model 1,
general,13.0,0.04842843530328531,LA,Model 1,
body,13.0,0.04805053448242023,LA,Model 1,
Additional Particle Size Par - Particle Size D90 - Min_0.0,13.0,0.04762581767506968,LA,Model 1,
odors,13.0,0.04701839833750295,LA,Model 1,
pressure,13.0,0.04638994868941799,LA,Model 1,
cheese,13.0,0.04577028501543435,LA,Model 1,
desmineralized,13.0,0.04306128758847051,LA,Model 1,
sourcing,13.0,0.041956189483532774,LA,Model 1,
bland,13.0,0.04121288225533001,LA,Model 1,
dulce,13.0,0.040643186708665735,LA,Model 1,
grading,13.0,0.038714548163066735,LA,Model 1,
Additional Particle Size Par - Particle Size D90 - Min_90.0,13.0,0.03762988002798365,LA,Model 1,
oxidiz,13.0,0.03661409438185051,LA,Model 1,
cheesepowder,13.0,0.03643041116823058,LA,Model 1,
without,13.0,0.036367986551622745,LA,Model 1,
liquid,13.0,0.033741190073943154,LA,Model 1,
Additional Particle Size Par - Particle Size D50 - Min_0.0,13.0,0.032151422638474966,LA,Model 1,
close,13.0,0.03191588182508553,LA,Model 1,
use,13.0,0.03189116485647299,LA,Model 1,
longhold,13.0,0.031649900552566466,LA,Model 1,
partly,13.0,0.0315143241258052,LA,Model 1,
Standard Composition - CALCIUM CHLORIDE - Value - %_0.0029,13.0,0.03136573868246933,LA,Model 1,
tablet,13.0,0.030320150182747634,LA,Model 1,
otherdairy,13.0,0.029951670130922637,LA,Model 1,
Standard Composition - RENNET - Value - %_0.0001,13.0,0.028527374226119475,LA,Model 1,
consistency,13.0,0.02834397041107939,LA,Model 1,
Standard Composition - PARMESAN CHEESE - Value - %_0.9990000000000001,13.0,0.027832991192410585,LA,Model 1,
grated,13.0,0.02681092644622064,LA,Model 1,
de,13.0,0.026618869911199272,LA,Model 1,
break,13.0,0.02600149881189885,LA,Model 1,
Standard Composition - STARCH - Value - %_0.0,13.0,0.02556750512724303,LA,Model 1,
Standard Composition - POTASSIUM SORBATE - Value - %,13.0,0.02541749800921245,LA,Model 1,
Standard Composition - CULTURE - Value - %,13.0,0.024885606053425775,LA,Model 1,
"Quantitative - Sediment, insolubility index - Max",13.0,0.02322481593339546,LA,Model 1,
Standard Composition - STARCH - Value - %_0.0015,13.0,0.022747724940193684,LA,Model 1,
Standard Composition - CALCIUM CHLORIDE - Value - %_0.0,13.0,0.02239173709371628,LA,Model 1,
young,13.0,0.021500268987138426,LA,Model 1,
othernaturalcheese,13.0,0.020993200047284274,LA,Model 1,
Standard Composition - ARTIFICIAL VANILLA FLAVOR - Value - %_0.0001,13.0,0.020471948374984,LA,Model 1,
Standard Composition - MILKFAT - Value - %_0.998,13.0,0.02044190581853024,LA,Model 1,
Standard Composition - BUTTERFAT - Value - %_1,13.0,0.02042162309766857,LA,Model 1,
wholemilkpowder,13.0,0.01991501195485876,LA,Model 1,
charact,13.0,0.019407051938431983,LA,Model 1,
temperature,13.0,0.018908209416366308,LA,Model 1,
Standard Composition - SALT - Value - %,13.0,0.018528375305000806,LA,Model 1,
form,13.0,0.017876812186132178,LA,Model 1,
skimmilkpowder,13.0,0.01766292658851999,LA,Model 1,
lactic,13.0,0.01736360086291399,LA,Model 1,
crystalls,13.0,0.01625592503585922,LA,Model 1,
Standard Composition - MILKFAT - Value - %_0.0,13.0,0.01586085853531443,LA,Model 1,
wheypermeatepowder,13.0,0.01562917517030557,LA,Model 1,
creamy,13.0,0.01504843129228129,LA,Model 1,
Standard Composition - SUGAR - Value - %,13.0,0.014281412757137448,LA,Model 1,
Standard Composition - IODIZED SODIUM CHLORIDE - Value - %_0.0,13.0,0.014201952261792876,LA,Model 1,
Standard Composition - DISODIUM ORTHOPHOSPHATE - Value - %_0.05,13.0,0.013514678984210288,LA,Model 1,
leche,13.0,0.013277075260613285,LA,Model 1,
local,13.0,0.01326904253355506,LA,Model 1,
Additional Particle Size Par - Particle size D10 - Min_0.0,13.0,0.013112084826895482,LA,Model 1,
anhydrous,13.0,0.012538499693700782,LA,Model 1,
pro,13.0,0.012520541331743218,LA,Model 1,
Standard Composition - SORBITOL - Value - %,13.0,0.01204488712060321,LA,Model 1,
Standard Composition - WATER - Value - %_0.0,13.0,0.011881266287646259,LA,Model 1,
granular,13.0,0.010446864441719573,LA,Model 1,
Additional Particle Size Par - Particle size D10 - Min_10.0,13.0,0.009787837449638844,LA,Model 1,
moderate,13.0,0.009498707529472857,LA,Model 1,
Standard Composition - SORBIC ACID - Value - %_0.0,13.0,0.006715255186055061,LA,Model 1,
parmesan,13.0,0.005219144972041872,LA,Model 1,
rancio,13.0,0.0,LA,Model 1,
skimmilk,13.0,0.0,LA,Model 1,
Standard Composition - BACTERIAL CULTURE - Value - %_0.0,13.0,0.0,LA,Model 1,
salty,13.0,0.0,LA,Model 1,
"Quantitative - Density, bulk tapped - Max_700.0",13.0,0.0,LA,Model 1,
raw,13.0,0.0,LA,Model 1,
reconstituted,13.0,0.0,LA,Model 1,
semi,13.0,0.0,LA,Model 1,
see,13.0,0.0,LA,Model 1,
room,13.0,0.0,LA,Model 1,
"Quantitative - Density, bulk tapped - Max_0.0",13.0,0.0,LA,Model 1,
Standard Composition - BACTERIAL CULTURE - Value - %_0.0002,13.0,0.0,LA,Model 1,
sebum,13.0,0.0,LA,Model 1,
swiss,13.0,0.0,LA,Model 1,
soft,13.0,0.0,LA,Model 1,
Standard Composition - AGAR - Value - %,13.0,0.0,LA,Model 1,
Standard Composition - SKIM MILK - Value - %,13.0,0.0,LA,Model 1,
wholemilk,13.0,0.0,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Maximum disc C",13.0,0.0,LA,Model 1,
Standard Composition - PALM OIL - Value - %_0.0,13.0,0.0,LA,Model 1,
Standard Composition - PALM OIL - Value - %_1.0,13.0,0.0,LA,Model 1,
water,13.0,0.0,LA,Model 1,
Standard Composition - BUTTERFAT - Value - %_0,13.0,0.0,LA,Model 1,
uncolored,13.0,0.0,LA,Model 1,
Standard Composition - SILICON DIOXIDE - Value - %_0.0,13.0,0.0,LA,Model 1,
Standard Composition - SILICON DIOXIDE - Value - %_0.0048,13.0,0.0,LA,Model 1,
tipico,13.0,0.0,LA,Model 1,
texture,13.0,0.0,LA,Model 1,
tallow,13.0,0.0,LA,Model 1,
Standard Composition - DISODIUM ORTHOPHOSPHATE - Value - %_0.0,13.0,0.0,LA,Model 1,
standard,13.0,0.0,LA,Model 1,
Standard Composition - IODIZED SODIUM CHLORIDE - Value - %_0.015,13.0,0.0,LA,Model 1,
solub,13.0,0.0,LA,Model 1,
Standard Composition - MILK PROTEIN CONCENTRATE - Value - %_0.0,13.0,0.0,LA,Model 1,
Standard Composition - MILK PROTEIN CONCENTRATE - Value - %_0.282,13.0,0.0,LA,Model 1,
"Quantitative - Density, bulk tapped - Max_850.0",13.0,0.0,LA,Model 1,
em,13.0,0.0,LA,Model 1,
Standard Composition - WATER - Value - %_0.002,13.0,0.0,LA,Model 1,
anhydrousmilkfat,13.0,0.0,LA,Model 1,
blando,13.0,0.0,LA,Model 1,
breaks,13.0,0.0,LA,Model 1,
broken,13.0,0.0,LA,Model 1,
ingredient,13.0,0.0,LA,Model 1,
information,13.0,0.0,LA,Model 1,
hydrogenated,13.0,0.0,LA,Model 1,
buttermilkpowder,13.0,0.0,LA,Model 1,
hard,13.0,0.0,LA,Model 1,
grumes,13.0,0.0,LA,Model 1,
grease,13.0,0.0,LA,Model 1,
caracteristic,13.0,0.0,LA,Model 1,
chacacteristic,13.0,0.0,LA,Model 1,
characteristic,13.0,0.0,LA,Model 1,
charasterictic,13.0,0.0,LA,Model 1,
coconut,13.0,0.0,LA,Model 1,
conforms,13.0,0.0,LA,Model 1,
flavor,13.0,0.0,LA,Model 1,
firm,13.0,0.0,LA,Model 1,
demineralizedwheypowder,13.0,0.0,LA,Model 1,
dswp,13.0,0.0,LA,Model 1,
almost,13.0,0.0,LA,Model 1,
quality,13.0,0.0,LA,Model 1,
acidity,13.0,0.0,LA,Model 1,
acid,13.0,0.0,LA,Model 1,
plastic,13.0,0.0,LA,Model 1,
permeato,13.0,0.0,LA,Model 1,
permeate,13.0,0.0,LA,Model 1,
pasty,13.0,0.0,LA,Model 1,
easily,13.0,0.0,LA,Model 1,
palm,13.0,0.0,LA,Model 1,
oxidized,13.0,0.0,LA,Model 1,
Standard Composition - SORBIC ACID - Value - %_0.001,13.0,0.0,LA,Model 1,
Standard Composition - HYDROGENATED COCONUT OIL - Value - %_0,13.0,0.0,LA,Model 1,
Standard Composition - HYDROGENATED COCONUT OIL - Value - %_1,13.0,0.0,LA,Model 1,
Standard Composition - CALCIUM HYDROXIDE - Value - %_0.0,13.0,0.0,LA,Model 1,
Standard Composition - CALCIUM HYDROXIDE - Value - %_0.00035000000000000005,13.0,0.0,LA,Model 1,
odor,13.0,0.0,LA,Model 1,
nonfat,13.0,0.0,LA,Model 1,
none,13.0,0.0,LA,Model 1,
non,13.0,0.0,LA,Model 1,
neutro,13.0,0.0,LA,Model 1,
neutral,13.0,0.0,LA,Model 1,
Standard Composition - TRICALCIUM ORTHOPHOSPHATE - Value - %_0.005,13.0,0.0,LA,Model 1,
Standard Composition - WHEY PERMEATE - Value - %_0.0,13.0,0.0,LA,Model 1,
mildly,13.0,0.0,LA,Model 1,
metalic,13.0,0.0,LA,Model 1,
pasteurized,13.0,0.0,LA,Model 1,
Standard Composition - CREAM - Value - %_1.0,14.0,1.0,LA,Model 1,
Standard Composition - CREAM - Value - %_0.0,14.0,0.9068642457605857,LA,Model 1,
"Nutrient Composition - Total Fat, g - Value - %",14.0,0.6789937270790594,LA,Model 1,
"Nutrient Composition - Protein, g - Value - %",14.0,0.6259684339395588,LA,Model 1,
liquid,14.0,0.44569800191223724,LA,Model 1,
Food Safety Requirements - Sensitive–Maybe source of pathogens;ING/subcomponents have gone through validated pathogen reduction step - Contaminant Limits Required_Not Applicable,14.0,0.43784139801906474,LA,Model 1,
"Nutrient Composition - Moisture, g - Value - %",14.0,0.43621260732989847,LA,Model 1,
meals,14.0,0.3878976882512417,LA,Model 1,
cream,14.0,0.37793741514846296,LA,Model 1,
liquiddairy,14.0,0.3706684167258584,LA,Model 1,
"Nutrient Composition - Available Carbohydrate, g - Value - %",14.0,0.3496965715053228,LA,Model 1,
Standard Composition - MILK - Value - %,14.0,0.3081518187722345,LA,Model 1,
dairy,14.0,0.28493057624142837,LA,Model 1,
powder,14.0,0.252982375981566,LA,Model 1,
Food Safety Requirements - Sensitive–Maybe source of pathogens;ING/subcomponents have gone through validated pathogen reduction step - Contaminant Limits Required_Yes,14.0,0.24789995321231742,LA,Model 1,
characteristic,14.0,0.24470228079707163,LA,Model 1,
butter,14.0,0.23762891387818152,LA,Model 1,
fresh,14.0,0.2300343058415229,LA,Model 1,
"Nutrient Composition - Available Carbohydrate, g (MX calculation) - Value - %",14.0,0.22044317473432196,LA,Model 1,
clean,14.0,0.21568140149355974,LA,Model 1,
creamy,14.0,0.2114677075269407,LA,Model 1,
rancid,14.0,0.2011611569004138,LA,Model 1,
others,14.0,0.1596842403000662,LA,Model 1,
sour,14.0,0.15451385280271013,LA,Model 1,
cheese,14.0,0.1492441081557021,LA,Model 1,
pasteurized,14.0,0.13832885873985637,LA,Model 1,
milk,14.0,0.13738902233225495,LA,Model 1,
"Nutrient Composition - Lactose, g - Value - %",14.0,0.1345235941364834,LA,Model 1,
quality,14.0,0.1330340599580329,LA,Model 1,
fat,14.0,0.12475490394408933,LA,Model 1,
Standard Composition - CULTURE - Value - %,14.0,0.11357163986308923,LA,Model 1,
whole,14.0,0.11114288282862457,LA,Model 1,
oil,14.0,0.10994399913548461,LA,Model 1,
non,14.0,0.10717592082515603,LA,Model 1,
butterfat,14.0,0.10458526277077329,LA,Model 1,
standard,14.0,0.09795233785110159,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Maximum disc B",14.0,0.095775932144757,LA,Model 1,
objectionable,14.0,0.0907895335038006,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Not Applicable",14.0,0.08816805769467422,LA,Model 1,
uniform,14.0,0.08789805565217791,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Maximum disc B",14.0,0.08726720297373747,LA,Model 1,
wheyingredients,14.0,0.08143132238509082,LA,Model 1,
flavour,14.0,0.08138674142478315,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Maximum disc B",14.0,0.08085772444786533,LA,Model 1,
metalic,14.0,0.07641441998080524,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Not Applicable",14.0,0.07108106622982736,LA,Model 1,
step,14.0,0.0701998274325973,LA,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Not Applicable",14.0,0.07000904404254132,LA,Model 1,
otherdairy,14.0,0.06505630917842346,LA,Model 1,
naturalcheese,14.0,0.06332973751178657,LA,Model 1,
tablet,14.0,0.05868891044294151,LA,Model 1,
slightly,14.0,0.05862190138319808,LA,Model 1,
Standard Composition - SALT - Value - %,14.0,0.058298064612120885,LA,Model 1,
de,14.0,0.05674256256560352,LA,Model 1,
kill,14.0,0.05353275509468501,LA,Model 1,
grumes,14.0,0.05086258898718412,LA,Model 1,
yoghurt,14.0,0.04974040881079916,LA,Model 1,
Food Safety Requirements - Sensitive–Maybe source of pathogens;ING/subcomponents have gone through validated pathogen reduction step - Contaminant Limits Required_No,14.0,0.048972578387668525,LA,Model 1,
solid,14.0,0.04709851251139025,LA,Model 1,
Standard Composition - WHEY - Value - %_1.0,14.0,0.045506915283267835,LA,Model 1,
Standard Composition - WHEY - Value - %_0.0,14.0,0.04434312276653598,LA,Model 1,
consistency,14.0,0.04345064379479105,LA,Model 1,
firm,14.0,0.04333258452131832,LA,Model 1,
Standard Composition - SORBIC ACID - Value - %_0.0,14.0,0.04160190482938478,LA,Model 1,
Additional Particle Size Par - Particle Size D90 - Min_90.0,14.0,0.04148250939801329,LA,Model 1,
cheddar,14.0,0.03849016203877989,LA,Model 1,
otherdairypowder,14.0,0.03794679890486439,LA,Model 1,
whey,14.0,0.03789125474289748,LA,Model 1,
sweet,14.0,0.037515109117934466,LA,Model 1,
sfr,14.0,0.03663811840772914,LA,Model 1,
Additional Particle Size Par - Particle size D10 - Min_10.0,14.0,0.03641518633686243,LA,Model 1,
typical,14.0,0.036162987820049466,LA,Model 1,
Additional Particle Size Par - Particle Size D50 - Min_0.0,14.0,0.035699076482080955,LA,Model 1,
Standard Composition - SILICON DIOXIDE - Value - %_0.0048,14.0,0.03536442941823442,LA,Model 1,
nonfat,14.0,0.032592384289062894,LA,Model 1,
wholemilk,14.0,0.03251093344700933,LA,Model 1,
Standard Composition - ARTIFICIAL VANILLA FLAVOR - Value - %_0.0001,14.0,0.03149977247137084,LA,Model 1,
Standard Composition - WHEY PERMEATE - Value - %_1.0,14.0,0.03136256082584396,LA,Model 1,
taste,14.0,0.031175930795386397,LA,Model 1,
anhydrous,14.0,0.029122640577172614,LA,Model 1,
free,14.0,0.028431097564428975,LA,Model 1,
skimmilk,14.0,0.027987676525092698,LA,Model 1,
caracteristic,14.0,0.02785413224590891,LA,Model 1,
"Quantitative - Density, bulk free flow - Max",14.0,0.027740313348739925,LA,Model 1,
bland,14.0,0.02718755437684748,LA,Model 1,
Standard Composition - ENZYMES - Value - %,14.0,0.02682414765817448,LA,Model 1,
Standard Composition - CALCIUM CHLORIDE - Value - %_0.0,14.0,0.02668130002057339,LA,Model 1,
wheypowder,14.0,0.026188337278519307,LA,Model 1,
